ReviewID,CustomerID,ReviewDate,Rating,ProductID,ReviewText,SentimentScores,SentimentCategory,SentimentBucket
876,10,2024-06-19,1,19,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
877,78,2024-08-28,3,14,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
878,24,2025-05-26,2,10,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
879,2,2023-09-16,4,6,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
880,29,2023-07-31,5,13,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
881,63,2023-04-25,4,2,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
882,6,2024-10-08,4,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
883,4,2023-07-08,4,9,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
884,24,2023-11-08,5,2,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
885,58,2024-09-10,5,6,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
886,95,2025-02-14,5,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
887,38,2025-03-17,2,10,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
888,83,2023-01-05,1,4,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
889,45,2024-10-02,4,15,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
890,59,2024-07-25,1,5,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
891,48,2025-02-26,3,9,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
892,27,2025-08-01,4,4,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
893,51,2024-02-06,4,3,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
894,82,2023-06-23,3,4,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
895,38,2024-10-28,5,4,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
896,40,2025-10-17,4,20,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
897,48,2025-01-05,2,5,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
898,76,2023-09-18,5,15,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
899,89,2024-01-02,4,9,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
900,10,2025-04-04,3,5,"The product is okay, but the instructions were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
901,16,2023-02-15,4,19,The quality is top-notch.,0.0,Positive,0.0 to 0.49
902,75,2025-07-02,4,13,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
903,69,2025-10-05,4,5,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
904,68,2025-12-24,4,9,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
905,82,2024-05-05,2,4,Not  worth the money.,-0.1695,Negative,-0.49 to 0.0
906,92,2025-02-27,4,17,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
907,67,2023-10-21,5,3,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
908,37,2025-03-28,3,9,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
909,59,2023-09-08,4,7,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
910,92,2023-06-14,4,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
911,93,2024-06-27,1,6,Product did  not meet my expectations.,0.0,Negative,0.0 to 0.49
912,100,2025-10-27,2,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
913,64,2024-09-06,4,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
914,81,2023-03-04,5,19,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
915,55,2024-12-21,1,5,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
916,40,2024-10-05,2,5,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
917,44,2025-05-17,4,20,The quality is top-notch.,0.0,Positive,0.0 to 0.49
918,50,2024-09-09,3,4,"The product  is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
919,37,2025-02-14,1,18,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
920,28,2025-04-13,4,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
921,93,2023-06-26,5,11,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
922,92,2025-07-22,4,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
923,3,2024-02-07,5,20,"Excellent product, highly  recommend!",0.7773,Positive,0.5 to 1.0
924,62,2024-12-20,3,19,Customer support  was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
925,2,2025-02-10,1,20,"Terrible customer service, would  not buy again.",-0.4767,Negative,-0.49 to 0.0
926,86,2023-06-17,4,12,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
927,21,2024-08-08,4,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
928,10,2024-05-25,4,9,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
929,47,2024-10-09,5,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
930,83,2024-08-05,4,19,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
931,73,2023-09-27,5,8,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
932,11,2023-08-26,5,20,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
933,83,2023-01-11,3,12,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
934,44,2023-04-26,5,3,"I love this  product, will buy again!",0.6696,Positive,0.5 to 1.0
935,71,2025-08-28,5,12,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
936,99,2023-09-23,4,15,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
937,96,2023-06-08,4,9,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
938,29,2024-07-08,5,12,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
939,42,2024-08-09,5,6,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
940,15,2025-09-12,4,12,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
941,13,2023-05-21,4,9,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
942,69,2023-02-19,5,2,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
943,70,2023-04-15,5,19,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
944,72,2024-08-11,4,2,The quality is top-notch.,0.0,Positive,0.0 to 0.49
945,46,2025-12-05,4,5,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
946,96,2023-08-28,2,7,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
947,86,2025-11-02,2,18,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
948,29,2025-01-22,5,10,Shipping was fast  and the item was well-packaged.,0.0,Positive,0.0 to 0.49
949,55,2025-08-25,1,15,Product did  not meet my expectations.,0.0,Negative,0.0 to 0.49
950,96,2024-02-09,5,9,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
951,80,2024-07-11,2,15,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
952,46,2025-01-14,5,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
953,29,2025-11-22,4,3,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
954,26,2025-03-13,5,8,Shipping  was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
955,53,2023-03-15,4,12,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
956,33,2024-10-26,2,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
957,37,2024-02-26,4,15,"I love this product, will buy  again!",0.6696,Positive,0.5 to 1.0
958,45,2023-08-17,1,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
959,85,2025-01-01,5,9,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
960,81,2024-03-23,4,2,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
961,74,2024-07-10,5,20,"I love this  product, will buy again!",0.6696,Positive,0.5 to 1.0
962,95,2024-10-16,4,18,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
963,36,2023-11-17,2,6,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
964,60,2024-06-11,4,18,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
965,25,2024-12-15,5,7,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
966,21,2025-09-30,4,6,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
967,94,2024-04-22,5,12,The build  quality is impressive.,0.5106,Positive,0.5 to 1.0
968,46,2024-08-07,5,14,The quality is top-notch.,0.0,Positive,0.0 to 0.49
969,48,2023-04-09,3,4,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
970,43,2024-05-26,3,2,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
971,5,2024-12-17,4,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
972,18,2024-08-01,5,19,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
973,4,2024-01-23,4,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
974,13,2024-03-01,4,6,The quality is top-notch.,0.0,Positive,0.0 to 0.49
975,84,2023-06-12,3,15,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
976,80,2023-03-30,4,7,Shipping was fast and the item  was well-packaged.,0.0,Positive,0.0 to 0.49
977,44,2023-06-28,3,10,"Good quality, but could  be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
978,46,2025-07-18,5,13,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
979,14,2024-03-16,4,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
980,92,2023-07-14,2,14,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
981,48,2023-05-13,3,10,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
982,63,2023-11-28,4,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
983,31,2024-05-28,5,19,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
984,88,2023-08-23,3,11,"The product is okay, but the  instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
985,78,2025-10-23,2,11,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
986,20,2025-11-30,5,7,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
987,37,2024-09-15,4,16,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
988,14,2025-04-06,4,14,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
989,93,2023-06-11,4,19,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
990,7,2023-05-05,4,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
991,97,2025-03-10,4,18,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
992,77,2023-08-16,3,2,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
993,27,2025-01-10,2,12,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
994,62,2025-11-27,5,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
995,17,2025-07-29,3,8,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
996,85,2025-01-05,5,10,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
997,82,2023-10-03,4,1,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
998,34,2025-05-18,4,11,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
999,37,2023-05-28,4,8,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1000,86,2025-11-17,4,12,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1001,72,2023-12-06,3,13,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1002,25,2025-05-15,4,15,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1003,14,2025-03-31,5,16,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1004,53,2024-01-14,4,10,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1005,82,2024-10-23,4,17,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1006,87,2023-06-14,5,2,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1007,49,2024-02-15,5,9,Amazing value  for the price.,0.7351,Positive,0.5 to 1.0
1008,60,2025-09-05,3,13,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1009,31,2025-11-21,2,3,"The product is okay, but the instructions were  unclear.",-0.2617,Negative,-0.49 to 0.0
1010,3,2025-05-17,3,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1011,80,2023-10-11,5,19,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1012,26,2025-02-25,2,3,Not  worth the money.,-0.1695,Negative,-0.49 to 0.0
1013,32,2025-07-12,4,8,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1014,81,2023-04-16,4,20,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1015,25,2023-03-05,2,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1016,30,2025-08-27,2,16,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1017,84,2025-05-26,5,13,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1018,44,2024-07-29,2,20,Not worth  the money.,-0.1695,Negative,-0.49 to 0.0
1019,25,2023-07-12,4,12,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1020,100,2025-09-02,3,5,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1021,49,2024-03-16,4,20,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1022,71,2025-01-23,3,5,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1023,77,2023-10-19,4,18,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1024,85,2025-11-05,3,19,Shipping was fast and the item was well-packaged.,0.0,Neutral,0.0 to 0.49
1025,31,2025-02-17,3,16,"Good quality, but could  be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1026,90,2023-11-10,3,12,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1027,22,2025-07-20,3,14,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1028,66,2023-04-17,3,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1029,66,2025-11-14,3,6,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1030,46,2024-10-02,5,16,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1031,28,2024-05-22,3,1,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1032,46,2025-06-03,4,17,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1033,74,2023-02-16,4,11,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1034,34,2024-02-04,1,19,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1035,77,2023-11-25,5,9,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1036,24,2025-08-16,2,7,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1037,66,2024-05-20,4,16,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1038,22,2024-05-28,3,13,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1039,15,2024-11-25,3,1,Five stars for the quick delivery.,0.0,Neutral,0.0 to 0.49
1040,100,2024-03-02,5,19,The build quality is  impressive.,0.5106,Positive,0.5 to 1.0
1041,19,2024-04-14,4,18,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1042,68,2023-10-06,3,1,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1043,29,2025-01-06,4,12,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1044,79,2024-03-22,4,1,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1045,33,2024-12-14,3,19,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1046,45,2025-05-17,1,8,The product arrived late.,0.0,Negative,0.0 to 0.49
1047,6,2025-10-09,5,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1048,25,2025-11-18,3,17,Customer support was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
1049,50,2023-05-26,5,2,Five stars for  the quick delivery.,0.0,Positive,0.0 to 0.49
1050,83,2024-06-14,5,8,"Excellent product, highly  recommend!",0.7773,Positive,0.5 to 1.0
1051,63,2024-03-16,2,5,The product arrived late.,0.0,Negative,0.0 to 0.49
1052,55,2023-08-14,4,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1053,6,2024-02-29,5,16,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1054,82,2024-03-27,3,17,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1055,17,2024-10-18,3,7,"Average experience,  nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1056,68,2023-09-14,2,17,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1057,49,2024-09-13,3,17,Shipping was fast and the item was well-packaged.,0.0,Neutral,0.0 to 0.49
1058,32,2024-11-16,3,16,"Great purchase, very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1059,67,2023-12-23,2,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1060,15,2023-05-05,3,10,"Good quality, but could be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1061,64,2023-12-17,4,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1062,93,2023-11-21,5,13,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1063,5,2025-09-21,4,6,"Good quality,  but could be cheaper.",0.2382,Positive,0.0 to 0.49
1064,32,2024-09-02,3,16,"The  product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1065,33,2023-03-21,5,9,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1066,81,2025-08-29,4,6,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
1067,50,2024-05-09,5,7,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1068,61,2025-08-16,2,15,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
1069,84,2025-03-05,4,9,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1070,23,2025-08-16,3,20,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1071,23,2024-09-16,4,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1072,51,2023-02-15,3,2,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1073,30,2023-09-22,4,10,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1074,21,2023-04-07,4,13,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1075,52,2025-07-25,5,9,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1076,22,2024-10-29,5,9,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1077,95,2025-04-18,5,14,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1078,8,2023-12-15,4,2,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1079,73,2025-06-19,3,16,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1080,86,2025-05-27,4,16,Shipping was fast and the item  was well-packaged.,0.0,Positive,0.0 to 0.49
1081,91,2023-07-31,5,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1082,87,2025-02-09,5,13,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1083,40,2024-04-02,4,6,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1084,99,2023-10-29,3,12,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1085,46,2025-07-02,4,6,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1086,47,2024-04-07,5,11,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1087,35,2023-07-27,3,10,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1088,55,2025-05-05,4,13,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1089,54,2024-04-12,3,12,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1090,3,2023-01-09,4,14,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1091,72,2024-01-28,2,2,The product  arrived late.,0.0,Negative,0.0 to 0.49
1092,82,2023-02-16,4,5,Five stars  for the quick delivery.,0.0,Positive,0.0 to 0.49
1093,25,2025-10-24,3,8,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1094,48,2023-07-04,2,11,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1095,31,2024-09-23,4,15,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
1096,82,2023-11-17,4,13,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1097,47,2023-10-15,2,12,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1098,62,2023-04-02,5,15,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1099,90,2024-03-17,5,12,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1100,88,2025-08-13,4,14,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1101,58,2025-01-09,5,13,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1102,35,2024-02-01,4,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1103,39,2023-05-12,5,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1104,39,2023-08-06,3,6,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1105,20,2023-03-19,3,16,"Good  quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1106,37,2025-01-29,5,5,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1107,51,2024-03-27,4,14,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1108,50,2023-05-03,1,3,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
1109,22,2023-06-09,5,18,"Excellent product,  highly recommend!",0.7773,Positive,0.5 to 1.0
1110,38,2024-04-26,3,8,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1111,91,2024-01-25,3,16,"Good quality,  but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1112,40,2023-06-07,5,1,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1113,28,2024-11-23,3,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1114,56,2025-06-14,4,15,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1115,82,2023-10-12,3,4,"Good quality, but could be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1116,52,2025-05-22,4,5,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1117,74,2023-09-12,4,11,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1118,50,2023-05-15,4,16,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1119,99,2024-01-19,2,4,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1120,4,2024-09-30,2,17,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1121,23,2023-06-25,4,20,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1122,78,2023-12-03,5,19,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1123,68,2024-06-02,3,20,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1124,6,2025-10-22,5,9,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1125,100,2025-07-20,2,12,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1126,10,2025-03-19,2,19,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1127,82,2024-01-06,4,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1128,77,2023-02-11,5,6,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1129,80,2024-11-06,5,10,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1130,88,2025-12-30,4,13,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1131,97,2025-06-02,5,2,The build  quality is impressive.,0.5106,Positive,0.5 to 1.0
1132,68,2023-12-22,3,9,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1133,46,2023-09-12,4,19,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1134,29,2024-06-16,5,8,The  build quality is impressive.,0.5106,Positive,0.5 to 1.0
1135,77,2024-10-26,1,12,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1136,62,2025-03-02,5,8,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1137,73,2025-01-19,3,5,Five stars for the quick delivery.,0.0,Neutral,0.0 to 0.49
1138,81,2024-12-23,3,4,The quality is top-notch.,0.0,Neutral,0.0 to 0.49
1139,18,2024-02-28,3,5,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1140,28,2023-03-07,2,12,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1141,24,2023-04-01,5,17,Customer  support was very helpful.,0.6997,Positive,0.5 to 1.0
1142,4,2024-04-24,4,2,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1143,75,2025-08-09,4,18,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1144,24,2024-01-29,5,8,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1145,61,2024-02-25,5,8,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1146,88,2024-02-10,4,15,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1147,79,2025-05-09,5,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1148,94,2024-10-11,4,2,"Good quality, but  could be cheaper.",0.2382,Positive,0.0 to 0.49
1149,67,2023-12-24,3,13,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1150,90,2024-02-19,5,3,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1151,46,2025-01-19,5,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1152,23,2025-11-05,3,14,Customer  support was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
1153,53,2023-06-17,5,10,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1154,9,2023-07-09,2,19,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1155,1,2025-01-09,5,12,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1156,79,2024-06-16,3,18,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1157,13,2025-07-16,1,12,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
1158,99,2024-07-29,4,20,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1159,59,2025-01-29,5,9,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1160,97,2025-12-26,5,7,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1161,10,2023-01-01,5,19,Shipping was fast and the  item was well-packaged.,0.0,Positive,0.0 to 0.49
1162,55,2024-06-08,2,10,The product arrived late.,0.0,Negative,0.0 to 0.49
